PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,ID_Group,Spend_Sum,Cryo_Fam,family_sum,family_kid_num,family_small_kids,family_teen,kids_without_adults,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_Missing,Destination_55 Cancri e,Destination_Missing,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Age_Missing,Age_Infant,Age_Child,Age_Teenager,Age_Young Adult,Age_Adult,Age_Senior,RoomService_Missing,RoomService_$0,RoomService_$0.1_2000,RoomService_$2001_30000,FoodCourt_Missing,FoodCourt_$0,FoodCourt_$0.1_2000,FoodCourt_$2001_30000,ShoppingMall_Missing,ShoppingMall_$0,ShoppingMall_$0.1_2000,ShoppingMall_$2001_30000,Spa_Missing,Spa_$0,Spa_$0.1_2000,Spa_$2001_30000,Spend_Sum_Missing,Spend_Sum_$0,Spend_Sum_$0.1_500,Spend_Sum_$501_1000,Spend_Sum_$1001_1500,Spend_Sum_$1501_2500,Spend_Sum_$2501_4000,Spend_Sum_$4001_36000,VRDeck_Missing,VRDeck_$0,VRDeck_$0.1_2000,VRDeck_$2001_30000,Cabin_Deck_A,Cabin_Deck_B,Cabin_Deck_C,Cabin_Deck_D,Cabin_Deck_E,Cabin_Deck_F,Cabin_Deck_G,Cabin_Deck_Missing,Cabin_Deck_T,Cabin_Side_Missing,Cabin_Side_P,Cabin_Side_S
8306_02,Earth,1,G/1351/P,PSO J318.5-22,29.0,0,0.0,0.0,0.0,0.0,0.0,1,8306,0.0,0,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8306_03,Earth,0,G/1351/P,TRAPPIST-1e,41.0,0,836.0,0.0,0.0,-0.5,49.0,0,8306,885.0,0,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
8307_01,Europa,0,A/100/S,55 Cancri e,27.0,1,0.0,1337.0,1929.0,0.0,0.0,1,8307,3266.0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8307_02,Europa,1,A/100/S,TRAPPIST-1e,34.0,0,0.0,0.0,0.0,0.0,0.0,1,8307,0.0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8310_01,Europa,1,E/545/S,55 Cancri e,36.0,0,0.0,0.0,0.0,0.0,0.0,1,8310,0.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8313_01,Earth,0,G/1341/S,TRAPPIST-1e,30.0,0,467.0,0.0,0.0,0.0,287.0,0,8313,754.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
8314_01,Europa,0,D/245/S,TRAPPIST-1e,30.0,0,0.0,640.0,0.0,31.0,6201.0,0,8314,6872.0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8314_02,Europa,0,D/245/S,55 Cancri e,29.0,1,0.0,2949.0,0.0,2.0,654.0,1,8314,3605.0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
8315_01,Earth,0,F/1598/S,TRAPPIST-1e,21.0,0,380.0,177.0,161.0,0.0,85.0,0,8315,803.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
8316_01,Earth,0,F/1709/P,55 Cancri e,21.0,0,532.0,4.0,37.0,1.0,0.0,0,8316,574.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8317_01,Earth,0,F/1710/P,55 Cancri e,18.0,0,2.0,83.0,576.0,37.0,0.0,0,8317,698.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8318_01,Mars,1,F/1711/P,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,1,8318,0.0,0,4,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8318_02,Mars,0,F/1711/P,TRAPPIST-1e,65.0,0,1399.0,0.0,0.0,0.0,0.0,0,8318,1399.0,0,4,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8318_03,Mars,0,F/1711/P,55 Cancri e,25.0,0,149.0,0.0,194.0,731.0,0.0,0,8318,1074.0,0,4,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8318_04,Mars,1,F/1711/P,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8318,0.0,0,4,2,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8319_01,Earth,0,F/1712/P,TRAPPIST-1e,24.0,0,0.0,0.0,729.0,-0.5,75.0,0,8319,804.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
8320_01,Earth,1,G/1352/P,PSO J318.5-22,19.0,0,0.0,0.0,0.0,0.0,0.0,1,8320,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8321_01,Earth,0,F/1713/P,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,693.0,0,8321,693.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
8322_01,Europa,0,C/312/S,PSO J318.5-22,45.0,1,-0.5,49.0,0.0,4864.0,3902.0,0,8322,8815.0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
8322_02,Europa,1,C/312/S,55 Cancri e,52.0,0,0.0,0.0,0.0,0.0,0.0,1,8322,0.0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8323_01,Earth,0,E/546/S,PSO J318.5-22,55.0,0,0.0,465.0,277.0,48.0,0.0,1,8323,790.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8324_01,Earth,1,G/1353/P,PSO J318.5-22,24.0,0,0.0,0.0,0.0,0.0,0.0,0,8324,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8326_01,Earth,0,G/1354/P,TRAPPIST-1e,31.0,0,773.0,0.0,0.0,-0.5,1.0,0,8326,774.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
8328_01,Earth,1,G/1356/P,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,0,8328,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8329_01,Earth,1,G/1357/P,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,0,8329,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8330_01,Earth,0,F/1600/S,TRAPPIST-1e,39.0,0,799.0,0.0,0.0,4.0,0.0,0,8330,803.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8332_01,Earth,1,G/1358/P,PSO J318.5-22,19.0,0,0.0,0.0,0.0,0.0,0.0,1,8332,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8333_01,Europa,0,C/313/S,55 Cancri e,33.0,0,988.0,0.0,0.0,2274.0,3098.0,0,8333,6360.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
8334_01,Earth,1,G/1359/P,PSO J318.5-22,14.0,0,0.0,0.0,0.0,0.0,0.0,1,8334,0.0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8335_01,Mars,0,E/531/P,TRAPPIST-1e,30.0,0,697.0,0.0,602.0,0.0,0.0,0,8335,1299.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8336_01,Mars,1,E/547/S,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0,1,8336,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8338_01,Mars,1,F/1716/P,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,1,8338,0.0,0,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8338_02,Mars,0,F/1716/P,TRAPPIST-1e,45.0,0,506.0,0.0,2.0,829.0,0.0,0,8338,1337.0,0,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8338_03,Mars,1,F/1716/P,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,1,8338,0.0,0,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8339_01,Europa,0,D/246/S,TRAPPIST-1e,39.0,0,0.0,261.0,-0.5,1831.0,1797.0,0,8339,3889.0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
8339_02,Europa,0,D/246/S,TRAPPIST-1e,22.0,0,0.0,3716.0,0.0,1098.0,2065.0,0,8339,6879.0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8341_01,Earth,0,F/1601/S,TRAPPIST-1e,37.0,0,477.0,0.0,167.0,0.0,46.0,0,8341,690.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
8342_01,Europa,0,E/548/S,TRAPPIST-1e,48.0,0,0.0,-0.5,0.0,408.0,293.0,1,8342,701.0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8342_02,Europa,1,E/548/S,TRAPPIST-1e,33.0,0,0.0,0.0,0.0,0.0,0.0,1,8342,0.0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8342_03,Europa,0,E/548/S,55 Cancri e,37.0,0,0.0,2215.0,2.0,1294.0,274.0,0,8342,3785.0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8343_01,Earth,0,F/1717/P,TRAPPIST-1e,27.0,0,1403.0,169.0,1081.0,0.0,0.0,0,8343,2653.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8344_01,Mars,1,D/247/S,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,1,8344,0.0,0,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8344_02,Mars,0,D/247/S,TRAPPIST-1e,38.0,0,30.0,434.0,117.0,372.0,0.0,1,8344,953.0,0,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8344_03,Mars,1,D/247/S,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,1,8344,0.0,0,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8345_01,Earth,0,F/1602/S,PSO J318.5-22,18.0,0,0.0,0.0,1792.0,16.0,248.0,0,8345,2056.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
8346_01,Earth,0,F/1718/P,TRAPPIST-1e,-0.5,0,41.0,23.0,63.0,0.0,647.0,0,8346,774.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
8348_01,Mars,1,E/532/P,TRAPPIST-1e,47.0,0,0.0,0.0,0.0,0.0,0.0,1,8348,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8354_01,Europa,1,B/323/S,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,1,8354,0.0,1,2,2,0,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8354_02,Europa,1,B/323/S,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,1,8354,0.0,1,2,2,0,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8356_01,Earth,1,G/1361/P,PSO J318.5-22,19.0,0,0.0,0.0,0.0,0.0,0.0,0,8356,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8360_01,Europa,1,B/326/S,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,1,8360,0.0,1,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8360_02,Europa,1,B/326/S,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,1,8360,0.0,1,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8362_01,Earth,0,F/1720/P,TRAPPIST-1e,19.0,0,49.0,680.0,0.0,0.0,46.0,1,8362,775.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
8363_01,Europa,0,A/101/S,55 Cancri e,25.0,0,0.0,1673.0,0.0,642.0,612.0,0,8363,2927.0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
8363_02,Europa,0,A/101/S,TRAPPIST-1e,26.0,0,0.0,690.0,1.0,1030.0,2273.0,0,8363,3994.0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
8365_01,Earth,1,G/1363/P,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,0.0,1,8365,0.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8366_01,Earth,0,G/1364/P,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,0,8366,0.0,0,5,4,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8366_02,Earth,0,G/1364/P,TRAPPIST-1e,7.0,0,0.0,0.0,0.0,0.0,0.0,0,8366,0.0,0,5,4,4,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8366_03,Earth,1,G/1364/P,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,1,8366,0.0,0,5,4,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8366_04,Earth,0,G/1364/P,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,-0.5,616.0,0,8366,616.0,0,5,4,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
8366_05,Earth,0,G/1364/P,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,0,8366,0.0,0,5,4,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8368_01,Earth,1,G/1365/P,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,1,8368,0.0,0,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8368_02,Earth,0,F/1721/P,55 Cancri e,49.0,0,336.0,64.0,377.0,0.0,0.0,1,8368,777.0,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8369_01,Mars,1,F/1604/S,TRAPPIST-1e,61.0,0,0.0,0.0,0.0,0.0,0.0,1,8369,0.0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8369_02,Mars,0,E/549/S,TRAPPIST-1e,57.0,1,435.0,22.0,1435.0,4.0,0.0,1,8369,1896.0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8371_01,Earth,0,F/1605/S,55 Cancri e,52.0,0,0.0,0.0,638.0,115.0,0.0,1,8371,753.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8373_01,Earth,0,F/1606/S,TRAPPIST-1e,22.0,0,1.0,2.0,243.0,0.0,484.0,0,8373,730.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
8374_01,Europa,1,Missing,55 Cancri e,37.0,0,0.0,0.0,0.0,0.0,0.0,1,8374,0.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8375_01,Earth,0,Missing,PSO J318.5-22,15.0,0,64.0,0.0,0.0,0.0,640.0,1,8375,704.0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
8376_01,Mars,1,F/1607/S,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,1,8376,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8377_01,Mars,0,E/537/P,TRAPPIST-1e,40.0,0,963.0,14.0,320.0,1.0,0.0,0,8377,1298.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
